source_review_id,source_slug,product_name,source_url,nose,palate,finish,conclusion,has_nose,has_palate,has_finish,source_verified,matched_master_whisky_id,match_status,import_recommendation
537,glen-ord-2011-2021-10-years-van-wees,Glen Ord 10 Years (2011/2021) - van Wees,/whisky-reviews/glen-ord-2011-2021-10-years-van-wees,"The olfactory analysis immediately reveals the characteristic Glen Ord DNA: a distinctly cereal-based structure dominates, with oatmeal notes forming the primary aroma structure. These cereal components are created by Glen Ord's specific mashing process at a mash temperature of 63-65°C, which ensures optimal starch conversion with minimal tannin extraction. Secondary fruit esters present themselves in the form of unripe banana notes – a typical characteristic of relatively young Highland distillates matured in ex-bourbon casks. Traces of vanilla, attributable to lignin degradation in American oak, support the aroma profile, while subtle citrus and pineapple components indicate clean fermentation with controlled ester formation processes. Peach notes complete the fruit spectrum and are created by specific acetates that are favoured by Glen Ord's moderate distillation temperatures.","The technical precision of Glen Ord's distillation process is evident on the palate: a remarkably mild texture with a malty-sweet base structure dominates the mouthfeel. The sweetness results from residual sugars and glycerine compounds, which are preserved by the gentle distillation in Glen Ord's copper pot stills. Lightly perfumed notes – probably terpenic compounds from the new make spirit – give the whisky a floral dimension without being intrusive. White toast character shows moderate cask integration: the American oak has imparted its primary vanillin and tannins without dominating. A subtle saltiness, possibly from coastal storage in the Highlands, balances the sweetness and enhances the pear fruitiness. The texture is remarkably smooth – an indicator of clean distillation without sulphur compounds or fusel oils. This ""ironed"" characteristic speaks for excellent technical control throughout the production chain.","The finish is deliberately restrained – a technical decision that is typical for 46% ABV and 10 years of maturation. A barely perceptible finish with minimal wood tannins indicates first-fill American oak casks that have already released their most aggressive components to previous contents. Slight dryness and spicy notes develop gradually, revealing the beginnings of a complexity that would become more intense with longer storage. This subtle development is characteristic of mid-aged Highland distillates.","This Glen Ord 2011/2021 from van Wees is simply a joy – it brings the gentle sweetness and malty heart of the Highlands straight to the glass, without any fuss. For anyone looking for an uncomplicated, mild single malt, it’s a charming companion, even if it remains a bit too tame for seasoned connoisseurs.",True,True,True,True,,new_product,hold_new_product
516,gammelstilla-single-cask-nr-2-release-2024,Gammelstilla Single Cask Nr. 2 (2024),/whisky-reviews/gammelstilla-single-cask-nr-2-release-2024,"The first sniff reveals a bouquet of blood orange that greets the senses with a tart and acidic flavour. Citrus notes dance elegantly with a hint of cherry, while the oak shows its warm presence. The Madeira finish reveals itself on the nose with seductive nougat flavours reminiscent of creamy Nutella.","On the palate, the Gammelstilla shows its exceptionally sweet side. The creamy texture caresses the tongue while a fascinating dichotomy develops: The sweetness is accompanied by a subtle astringency that gives the whisky structure and depth. Forest honey - wild and untamed - melds with nutty nuances and velvety vanilla. The Madeira finish reaches its peak here and brings out flavours of red fruit jelly.","The finish is a spicy finale that begins with white pepper and develops into a warming full-bodied flavour. The slightly bitter oak tones provide balance, while malty notes elegantly round off the flavour experience.","This Gammelstilla Single Cask No. 2 tells a little sweet forest tale with every nose and every sip – creamy, nutty, and with a hint of wild honey. For true connoisseurs who enjoy character and intense flavors, it’s a real find, even though the price-performance ratio still has room for improvement.",True,True,True,True,,new_product,hold_new_product
535,berry-bros-and-rudd-sherry-cask-matured-blended-malt-scotch-whisky,Sherry Cask Matured Blended Malt Scotch Whisky - Berry Bros. & Rudd,/whisky-reviews/berry-bros-and-rudd-sherry-cask-matured-blended-malt-scotch-whisky,"The first breath immediately reveals the direction: raisins reign supreme here. Dark, syrupy aromas rise like memories of grandmother's fruit cake – except that it was left in the rum pot for about two years too long. Chocolatey notes mingle with this, while a slight hint of sulphur knocks discreetly, as if politely asking to be let in. It's like sticking your nose into a confectionery shop that specialises in overripe dried fruit. Dusty notes lend the whole thing a certain patina – nostalgic, but also somewhat tired.","A burst of flavour unfolds on the tongue, leaving no doubt as to who is in charge here: the sherry cask. Very raisin-like, rich notes dominate completely, supported by chocolatey elements reminiscent of dark bitter chocolate with 85% cocoa content. The slight sulphur tone becomes a little more present, but remains within tolerable limits. The mouthfeel is heavy, almost massive – like fruit bread that has been in the oven too long and has exchanged its youthful freshness for mature complexity.","The finish is spicy and chocolatey, with the ever-present chocolate raisins making an appearance here too. A pleasant bitterness accompanies this – not disruptive, but balancing, like the dry aftertaste of good dark chocolate.","This whisky is like a wild sherry party on the palate – lush, full-bodied, and untamed. Those who enjoy bold, fruity explosions will have a blast here, but lovers of subtle nuances might get lost behind the thick layer of fruit. A dramatic character with plenty of drinking pleasure, but not for the faint-hearted.",True,True,True,True,,new_product,hold_new_product
532,longmorn-11-years-2014-2025-james-eadie,Longmorn 11 Years (2014/2025) - James Eadie,/whisky-reviews/longmorn-11-years-2014-2025-james-eadie,"The nose is dominated by bright, ripe fruit – a blend of juicy pears and yellow apples reminiscent of a sunny autumn day in the orchard. These fresh fruit notes are elegantly accompanied by creamy custard buns, whose warm sweetness creates a cosy atmosphere. Particularly noteworthy is the pronounced vanilla note that runs like a golden thread through the entire aroma profile. This is joined by subtle notes of white tea and white peach, which only fully unfold after a few minutes in the glass.","The first impression is dominated by creamy honey, which coats the tongue like velvet and creates a luxurious foundation. The waxy notes are reminiscent of a Clynelish and blend harmoniously with the aforementioned vanilla to create a veritable taste experience. Fresh grape notes are surprisingly distinct, while a warm cinnamon note provides the necessary spice and, accompanied by aromas of burnt toast, adds a rustic, almost bakery-like dimension.","The finish of this exceptional Longmorn is characterised by a surprising abundance of soft wood notes, which clearly demonstrate how well the distillate has harmonised with the casks. Exotic pineapple notes bring a tropical dimension into play and remind us that great whiskies are always good for surprises. The creamy honey on the palate lingers, ensuring a long-lasting, sweet finish. The finish is rounded off by a slightly perfumed note that is elegant and never intrusive.","This Longmorn 11 Year captivates with its creamy honey and fruity lightness that instantly lifts your spirits – a genuine feel-good highlight for relaxed evenings. Despite its youth, it shows character and depth that you wouldn’t expect. Simply a whisky that’s fun to drink without compromising on quality.",True,True,True,True,,new_product,hold_new_product
548,royal-brackla-10-years-2014-2024-thompson-bros,Royal Brackla 10 Years (2014/2024) - Thompson Bros,/whisky-reviews/royal-brackla-10-years-2014-2024-thompson-bros,"The very first swirl in the glass reveals the impressive complexity of this Royal Brackla. The nose is very malty, forming a solid foundation of roasted grain reminiscent of freshly baked bread. Above this malty base, floral notes unfold, reminiscent of heather blossoms and delicate meadow flowers – typical of the Highland region and wonderfully balanced. The lemon zest is particularly appealing, adding a fresh, lively note to the aroma profile without being overpowering. The sweet, oily texture of the aromas envelops the senses and carries a hint of vanilla that harmonises perfectly with the burnt toast. These roasted aromas are never bitter, but lend the whisky a comforting warmth. The overall impression on the nose is remarkably clean and rounded.","The oily, smooth texture caresses the mouth and carries the flavours with an almost buttery creaminess. The ginger stands out clearly and brings a pleasant, warming spiciness that perfectly complements the cask strength and never seems aggressive. The malty-sweet notes from the nose continue and are complemented by a surprisingly fruity component: candied pear is elegant and gives the whisky a subtle sweetness reminiscent of high-quality patisserie. This fruitiness is not overpowering, but blends harmoniously into the overall picture and ensures a perfect balance between malt, spices and sweet elements.","The ginger flavour continues on the palate, creating a warming effect that spreads pleasantly throughout the mouth and throat. The oak profile that emerges in the finish is particularly impressive – not too dominant, but present enough to make the 10 years of ageing noticeable. The medium-length finish is just right and is rounded off by a slightly herbal note that is strikingly reminiscent of Ricola lemon.",A true Highland hidden gem that delights with its malty warmth and lively ginger kick. The Royal Brackla 10 Years proves that enjoyment doesn’t always have to shout — sometimes it whispers charmingly and remains unforgettable.,True,True,True,True,,new_product,hold_new_product
292,the-westfalian-cask-86,The Westfalian TW86,/whisky-reviews/the-westfalian-cask-86,"The Westfalian Cask 86 reveals its origin and character from the very first sniff. Typical of the whiskies from this cask maturation (sherry cask), a complex bouquet of ripe, dark fruits unfolds, with plums standing out in particular. This is supported by notes of forest honey and charred caramel, which lend a pleasant sweetness and depth. Flavours of leather and a hint of cinnamon also reveal themselves, giving the whisky a spicy, slightly earthy note. The chocolate-coated espresso beans are particularly noteworthy, adding a subtle hint of dark chocolate and coffee and rounding off the overall flavour.","On the tongue, the German Single Malt Whisky is intense and full-bodied. The oily textures carry the flavours wonderfully, and the sherry influence is clearly noticeable without being overpowering. Nuances of shortbread dough and sweet jam biscuits come to the fore here, bringing a creamy, almost cosy sweetness with them. Fruity accents, particularly of apricots, lend the whisky a lively freshness, which is accompanied by spicy notes such as cinnamon and nutmeg. A subtle gingerbread note resonates in the background, providing a cosy warmth, especially in the cold season.","The finish of the Westfalian Cask 86 is of medium length and is characterised by a spicy oak presence that never becomes too dominant. The initial fruitiness remains, with the plum and date flavours in particular lingering for a long time. Overall, the finish remains pleasant and rounds off the flavour experience harmoniously.","A whisky that offers plenty of enjoyment with its warm sherry notes and sweet biscuit aromas, but unfortunately doesn’t quite ignite the senses. For connoisseurs of The Westfalian, it lacks that certain something that truly excites – in the end, it remains a likeable yet somewhat tame single malt, better suited to cozy evenings than explosive flavour experiences.",True,True,True,True,,new_product,hold_new_product
307,the-westfalian-cask-256,The Westfalian TW256,/whisky-reviews/the-westfalian-cask-256,"From the very first sniff, an unmistakable aroma of freshly baked rye bread unfolds, accompanied by a sweet note of plum jam. But this sweetness does not stop there - a leathery, musty note follows, reminiscent of an old, well-used leather sofa. A hint of moist sourdough and a light vanilla note round off the bouquet. A slight reminder of desert sand hovers in the background, giving the whisky a dry, earthy quality.","The intense cherry fruit immediately comes to the fore, followed by a powerful woody note that emphasises the character of the cask. A surprising sweetness unfolds, reminiscent of Nutella, accompanied by a chocolaty, nutty fullness. However, the whisky also shows its rustic side here: a slightly musty note and the flavour of leather make for a complex and multi-layered experience.","The finish is medium-long but concise. A sweet and spicy note lingers on the tongue, while nutty flavours combine with a slightly burnt bread crust. The musty, slightly sandy quality from the aroma also pervades here and leaves a lasting impression.","At 59.1% ABV, The Westfalian TW256 surprises with a smooth drinkability that you wouldn’t expect from such strength. The port cask influence is rather restrained here, while the leathery and rustic notes give the whisky an intriguing depth – a genuine pleasure for anyone seeking character with a touch of surprise.",True,True,True,True,,new_product,hold_new_product
533,tormore-10-years-blueprint-bourbon-barrel,Tormore 10 Years Blueprint Bourbon Barrel,/whisky-reviews/tormore-10-years-blueprint-bourbon-barrel,"The nose greets us with a veritable fruit basket – juicy pear, crisp apples and velvety peaches dance around the nose. The fresh fruit is accompanied by a lemony liveliness that gives the whole a lovely sparkle. Then, surprisingly, a hint of menthol is added – not pungent, but cool and fresh, like a breath of mint on a summer's day. In the background, there is a subtle hint of peat, but it remains discreetly in the background. The bourbon cask maturation is noticeable in a slight grainy note, which lends an American nuance to the fruity Speyside character.","The first sip reveals a wonderfully oily texture – that's the 48% alcohol content making itself felt. The fruity aroma continues on the palate: apple and pear are the main players, supported by exotic pineapple and a lovely hint of honey. The lemon remains present and provides freshness, while a subtle melon sweetness joins in. Malty tones come through from the bourbon cask without being overpowering. The promised smoke? Barely noticeable.","The finish surprises with a pleasant chilli heat that develops slowly. Oak is noticeable – not too dominant, but present enough to show that American wood was used here. Honey accompanies the finish and provides a pleasant sweetness.","A straightforward Speyside whisky that delights with its fruity notes and subtle chili spice – perfect for anyone looking for an honest, down-to-earth dram that impresses without any fuss.",True,True,True,True,,new_product,hold_new_product
534,ardmore-12-years-2012-2025-signatory-vintage,Ardmore 12 Years (2012/2025) - Signatory Vintage,/whisky-reviews/ardmore-12-years-2012-2025-signatory-vintage,"The fascinating complexity of this Ardmore is revealed right from the first sniff. Coconut caramel dominates the initial impressions – a clear indication of the twelve years of maturation in bourbon barrels. But behind this, a tropical fruit explosion unfolds: juicy mango dances with stony fruits for attention. What makes this whisky really interesting, however, is the subtle, earthy smoke that lays like a mysterious veil over the sweet notes. A subtle hint of rubber rounds off the bouquet and gives it an industrial note that fits perfectly with the Ardmore DNA.","The true strength of this dram is revealed on the palate. Despite its impressive 60.70% ABV, it is surprisingly voluminous and mild – a testament to Signatory Vintage's skilful cask selection. BBQ flavours run through the taste like a common thread, supported by burnt coconut, which adds a wonderful roasted note. Fresh lemon notes provide lively acidity, while malty sweetness and brown sugar give the whole a warm, inviting base. The balance between power and elegance is remarkable.","It starts off intensely earthy, accompanied by light wood notes that testify to barrel ageing. A meaty note – almost rustic – joins in and underlines the robust Highland character. Surprisingly, the finish is not too long, but all the more concise for it. Spicy components mix with honey sweetness to create a harmonious finish.","This Ardmore brings plenty of fun to the glass with its smoky, slightly gritty character, proving that a robust Highland whisky can be surprisingly mild and approachable despite a proud 60.7% ABV. Ideal for anyone willing to take on a sturdy yet playful dram – perfect for cozy evenings filled with character and a touch of adventure.",True,True,True,True,,new_product,hold_new_product
332,mystic-lowlands-2011-2024-malts-of-scotland,Mystic Lowlands (2011/2024) - Malts of Scotland,/whisky-reviews/mystic-lowlands-2011-2024-malts-of-scotland,"The first impression reveals a fascinating mixture of light smoke, cold ash, fresh citrus fruit and green apple, followed by a hint of white chocolate. With time in the glass, floral notes - perhaps acacia blossom - unfold, accompanied by a light spiciness reminiscent of freshly ground white pepper. This aroma combines classic Lowland elegance with subtle surprises.","On the palate, the whisky has a silky texture that is supported by the high alcohol strength. Ripe pears, apricot jam and a hint of mandarin zest open the flavour profile paired with subtle yet perceptible smoke. Spicy accents of cinnamon and nutmeg soon follow, providing a warm contrast to the fruity sweetness. A light note of almond biscuits and toffee rounds off the impression.","The finish is medium-long and dry. Oak spice and vanilla linger on the palate, accompanied by a pleasant bitterness reminiscent of cocoa nibs. A slight aftertaste of green tea lends additional sophistication.","This Mystic Lowlands 2011/2024 really brings fun to the glass – with its lively fruit, a hint of smoke, and sweet spice, it feels like a little flavor journey through the Lowlands. Anyone looking for a whisky with character and a cheeky wink will be perfectly served here.",True,True,True,True,,new_product,hold_new_product
530,turntable-spirits-unplugged,Turntable Spirits Unplugged,/whisky-reviews/turntable-spirits-unplugged,"The first sniff of the glass reveals a very fruity bouquet that immediately puts you in a good mood. Green apple leads the orchestra – fresh, crisp and with the perfect balance between acidity and sweetness. This is accompanied by light floral notes reminiscent of a walk through an English garden, followed by vanilla, which forms the foundation like a warm basso profundo. And then – like a quiet guitarist playing in the back corner – a very subtle hint of peat smoke becomes noticeable. Not intrusive, not dominant, just there.","When the first sip hits your tongue, it quickly becomes clear why this whisky is called ""unplugged"". It is very creamy and smooth, as if someone had carefully sanded down all the rough edges. The balanced composition shows itself at its best: fruity, but not too sweet. The slightly spicy note at the end ensures that the dram does not become boring.","The finish presents itself with forest honey – not the industrial supermarket honey, but the real, liquid gold straight from the beekeeper. A hint of oak gives the finish structure, while subtle, slightly earthy smoke sings the final verse.","A whisky that simply delights with its accessible creaminess and subtle smoky charm. Turntable Spirits Unplugged is like a leisurely afternoon stroll – pleasant, uncomplicated, and with a little wink. Perfect for connoisseurs who prefer gentle elegance and aren’t expecting a big bang.",True,True,True,True,,new_product,hold_new_product
531,finglassie-8-years-2017-2025-james-eadie,Finglassie 8 Years (2017/2025) - James Eadie,/whisky-reviews/finglassie-8-years-2017-2025-james-eadie,"The magic of this extraordinary single malt is revealed from the very first sniff. The warm smoke of a campfire envelops the senses like a blanket on a cold autumn evening. Caramel and the delicate scent of cherries dance together, while raisins tell their sweet story. A hint of neck steak mingles with paprika-like notes and the unexpected charm of baked feta cheese.","The palate unfolds a rich and full-bodied experience that immediately brings to mind the best whiskies – yes, Lagavulin-esque notes are noticeable. This Lowlander has obviously learned from the great Islay whiskies. The warming effect of the high alcohol content is never intrusive, but blends harmoniously into the voluminous flavour profile. Dried fruit and candied figs give the whisky an almost Mediterranean sweetness, while light maritime notes evoke distant shores.","The long-lasting finish is a poem in itself. Spicy notes blend with nutty aromas, while plums and cinnamon write the final chapter of this flavourful story.","This Finglassie is a genuine mood booster: smoky, sweet, and with a surprisingly lively spiciness that makes any whisky lover's heart race. For just under 80 euros, you get not only a lot of character but also a generous dose of drinking pleasure – a true hidden gem from the Lowlands that can easily hold its own against the great Islay classics.",True,True,True,True,,new_product,hold_new_product
271,aberfeldy-40-years-1983-2023-malts-of-scotland,Aberfeldy 40 Years (1983/2023) - Malts of Scotland,/whisky-reviews/aberfeldy-40-years-1983-2023-malts-of-scotland,"Aberfeldy 40 Years unleashes a true explosion of flavours from the very first nosing. Bright fruits, such as quince and pomegranate, open the bouquet, followed by an intense mélange of strong oak tones. Sweet notes of marzipan and forest honey round off the profile, while floral accents of lilac and daisies provide an extraordinary complexity. The oak is omnipresent, surrounding the sweet fruit and giving the whisky a spicy depth that is almost overwhelming in its complexity.","The complexity continues on the palate. Dried peaches and shortbread form the sweet base, while white bread and old oak provide a savoury, almost creamy texture. The balance between velvety spiciness and an almost bacony note reminiscent of lard makes this Highlander a unique experience. It is as if time itself has softened the whisky without taking away its characterful structure.","The finish is long and characterised by a spicy oak presence. Bright dried fruit flavours flash up again and accompany the finish, which is moderately spectacular but still very pleasant. This whisky finishes on an elegant but rather restrained note that emphasises its high level of maturity.","The Aberfeldy 40 Years 1983/2023 is a true celebration for the senses – a luxurious dram that radiates pure drinking pleasure. With its complex array of aromas and velvety character, it invites you to special moments of enjoyment that you won’t soon forget. A whisky that proves: sometimes you just have to treat yourself!",True,True,True,True,,new_product,hold_new_product
529,wolfburn-12-years-2025,Wolfburn 12 Years (2025),/whisky-reviews/wolfburn-12-years-2025,"On the nose, the Wolfburn 12 opens like a sweet and warm landscape, almost reminiscent of a dessert buffet. Honey flows generously, supported by a fine sugary touch that recalls a patisserie in full swing. Alongside comes the refined freshness of Nashi pear – light, elegant, almost aristocratic – while deeper tones of plum jam add warmth and comfort. Toffee and creamy caramel appear as well, evoking liquidized childhood treats, almost like someone distilled Toffifee straight into the glass. The impression is charming and inviting without being overbearing.","On the palate, this elegance continues but with a slight twist. The fruitiness recedes somewhat, making way for a more grainy and malty character. It feels honest and robust, a reminder that whisky is always, at its core, a story of water, malt, and wood. Alongside this comes a broad layer of vanilla, creamy and unmistakably a gift from the bourbon casks. Once again, the Toffifee impression emerges: milk chocolate, caramel, hazelnut – a trio that never gets old. The texture is creamy, full-bodied, and well-rounded, leaving no sharp edges. This is not a whisky that aims to shock; it is more of a gentleman in the glass, extending a warm handshake instead of a fist.","The finish brings the sherry quietly onto the stage. Not a dramatic entrance, but a subtle aside, adding spice and a touch of oak bitterness to structure the finale. The length is medium – neither fleeting nor endless – just long enough to leave an impression without overstaying its welcome. There’s also a maritime nuance that surprises in the background, a faint sea breeze drifting through as a final reminder that Thurso lies not far from the ocean.","At 46%, the Wolfburn 12 Years shows how enjoyment can be achieved without exaggeration – a gentle Highlander that scores with creamy toffee and a touch of humor. No big show, but an honest, easy-drinking companion that deserves to be invited into the glass more often.",True,True,True,True,,new_product,hold_new_product
263,old-pulteney-12-years-2023,Old Pulteney 12 Years (2023),/whisky-reviews/old-pulteney-12-years-2023,"At first sniff, pleasant aromas of sweet honey and vanilla rise to the nose, accompanied by fresh citrus notes such as lemon and lime. A hint of green apples and a subtle salty breeze are reminiscent of the proximity to the sea and give the whisky its characteristic maritime fragrance.","The Old Pulteney 12 years is soft and harmonious on the palate. The sweet notes of caramel and vanilla are complemented by a light spiciness and a subtle saltiness reminiscent of a fresh sea breeze. Fruity hints of green apples and citrus fruits provide a pleasant freshness, while a subtle oak note lends depth to the whole.","The finish is medium-long and dry, with a pleasant spiciness and a slight salty note that emphasises the maritime character of the whisky.","An uncomplicated dram that brings joy to the palate with its gentle sweetness and salty sea breeze, without trying to show off. Perfect for a cozy evening by the fireplace, but if you're looking for real adventure, you'll come up short here.",True,True,True,True,,new_product,hold_new_product
526,och-aye-the-coo,Och Aye the Coo,/whisky-reviews/och-aye-the-coo,"At first sniff, Och Aye the Coo reveals a thoroughly charming personality. There is initially an unmistakable note of vanilla pudding powder, accompanied by light fruity aromas reminiscent of juicy grapes. A hint of freshly baked scones hovers above it – warm, inviting and somehow reminiscent of home. Nothing exciting, but thoroughly appealing.","First, you are greeted by a slightly earthy note – not unpleasantly musty, but like damp earth after a summer rain in the Highlands. This is mixed with a subtle nutty component reminiscent of hazelnuts. The vanilla, which was already present on the nose, continues on the palate and is accompanied by a tangy citrus note.","The medium-long finish reveals a note reminiscent of cough drops – not the sharp menthol bombs, but the mild, honey-like ones. This is mixed with a hint of oak, which gives the whole thing a little more structure.","Och Aye the Coo surprises with its down-to-earth charm and a pleasant approachability for beginners. It’s not a dramatic Islay monster, but rather the friendly mate at the whisky party – unpretentious, likeable, and with a wink. For anyone looking for uncomplicated drinking pleasure, it’s a genuine recommendation.",True,True,True,True,,new_product,hold_new_product
527,glen-moray-2007-2021-14-years-malts-of-scotland,Glen Moray 14 Years (2007/2021) - Malts of Scotland,/whisky-reviews/glen-moray-2007-2021-14-years-malts-of-scotland,"Once poured, the aromatic performance begins. The first impressions? Peach and apricot – nonstop. Ripe, almost tropically lush fruits, wrapped in a sweetness reminiscent of gummy bears – think Haribo Tropifrutti. Below that lies crumbly iced tea, somewhere between peach and black tea, with a touch of honey, very clear and floral. Then comes a wave of vanilla pudding topped with whipped cream. This is a bourbon cask bouquet overload that’s not simply typical – it’s compelling and multilayered. Even those who think they’ve tasted enough bourbon-matured whiskies might find themselves surprised.","The initial mouthfeel is slightly effervescent, perhaps due to the high ABV, yet never harsh – more like a ginger shot served with a wink. Then, a creamy texture unfolds, echoing that earlier vanilla pudding. Layers of lemon zest, lychee, and dragon fruit add freshness and finesse. The contrast is what makes this dram exciting: it begins like a comforting dessert, only to suddenly deliver a spicy punch with ginger and citrus. It’s different. And that’s what makes it memorable.","The finish is not overly long, but it’s pleasant and leaves a clear impression. Honeyed sweetness remains on the tongue, with ginger making one final statement. What’s particularly striking: there’s surprisingly little oak. For a 14-years matured in a bourbon barrel, that’s rare – and a testament to the elegant cask management. No wood overload, no bitterness – just a clean and graceful finale.","This Glen Moray 2007/2021 is like a good joke: it entices you with sweet fruitiness, only to surprise you with a ginger bomb – a true delight for anyone who sees whisky as an experience and enjoys the unexpected.",True,True,True,True,,new_product,hold_new_product
528,oban-the-macleans-young-teddy-2023,Oban The Macleans Young Teddy (2023),/whisky-reviews/oban-the-macleans-young-teddy-2023,"The first impression is unusually familiar. Malty at the core – like opening a box of cereal on a quiet Sunday morning. But before you settle into comfort, complexity kicks in like a double-decker bus to the sinuses: Pear, apricot, mirabelle – bright, juicy, almost crystalline. Caramel reminiscent of soft fudge. Then, a full-on patisserie parade: buttery croissant, biscuit dough, strawberry tartlet – it’s a Parisian brunch on a balcony. A whisper of white tea? Yes. Subtly floral with a delicate astringency.","The arrival is: creamy, almost viscous. “Indefinably light-fruited” may sound like a cop-out – but it’s the most honest descriptor. Like a beam of light through fog – you sense it, but can’t grasp it. Then comes white pepper, sharp but not harsh. A hint of leather? Maybe. Wet coffee grounds – earthy, dark, damp. Oddly compelling. And just a hint of green tobacco, freshly cut, almost chlorophyllic. A sensory collage that refuses linearity – and yet remains surprisingly balanced.","The finish is the bridge back to reality – but it doesn’t let you leave easily. There’s good oak, but no bitterness. A little caramel, some honey, and then – cheekily – a salty kiss. Maritime, but not stormy. You sense that a sherry cask was somewhere in the process – but only briefly. Maybe the whisky just waved hello as it passed by. Different? Yes. Bizarre? No. It’s got angles, but no harsh edges.","This Oban The Macleans Young Teddy is a true character, delighting with its unusual aromatic profile and playful finish. It’s not a whisky for a quick sip, but for connoisseurs eager to embark on an exciting journey off the beaten path. Those who love curiosity will be rewarded here with a charming Highlander that not only flatters but also challenges – and does so in a very likeable way.",True,True,True,True,,new_product,hold_new_product
508,blackwater-the-full-irish-2024,Blackwater The Full Irish (2024),/whisky-reviews/blackwater-the-full-irish-2024,"Sweet and perfumed fruity, this whisky flows towards you as if someone had mixed ahoi sherbet lemon with a fruit basket. Apple and peach dance the waltz, while brown sugar and lime hide shyly in the background. A hint of cereal tries to bring some seriousness into the mix - in vain. The nose is quite inviting.","In the mouth, the Blackwater is exactly as the nose promised: buttery-creamy, citrus-fresh and fruity-sweet. Vanilla sneaks up gently, while lemon and cereal vie for attention. This may have its charm for a warm summer evening on the terrace, but those looking for complexity and depth will not find it here.","The finish is - how could it be otherwise - rather short. A hint of white pepper still tries to impart some flavour, but even this is more of a timid knock than a confident appearance. Creaminess dominates, and then it's already over.","A fresh, straightforward dram that scores mainly with its lightness and approachability – perfect for mild summer evenings or whisky newcomers. However, it lacks the depth to truly leave a lasting impression. Those who enjoy sweet-fruity notes and creamy smoothness will have a good time here.",True,True,True,True,,new_product,hold_new_product
525,skellig-six18-distillery-2024-ruby-port-finish,Skellig Six18 Distillery (2024) Ruby Port Finish,/whisky-reviews/skellig-six18-distillery-2024-ruby-port-finish,"Irritatingly spicy is an understatement - this thing actually smells like pea protein! You know, those vegan mince substitutes from the supermarket. There are cloves, hazelnuts and mushrooms! As if someone had poured a forest hike in autumn into a bottle. Milk chocolate and roses are added to give the whole thing an almost surreal flavour.","The spicy notes from the nose continue and the meaty element is still there. There is also a cereal base that reminds us that we are actually dealing with an Irish whiskey here. But the highlight is the herbs. Massive, intense herbal notes that flood the entire palate. It's like walking through a herb garden. Nutty tones and a warming quality round off the whole thing.","The finish is long and spicy, with a slight bitterness that fits perfectly. Earthy notes come through - probably from the port finish - and there is a hint of chocolate at the end.","This Skellig Six18 Ruby Port Finish is a bold outlier that will definitely divide opinions with its wild journey of flavors. If you're in the mood for a whisky with character, edges, and quirks, you’ll find an exciting experience here that’s fun and invites exploration – but smooth and easygoing it is not.",True,True,True,True,,new_product,hold_new_product
524,best-drinking-friends-release-no-3-2018-2024,Best Drinking Friends Release No. 3 (2018/2024),/whisky-reviews/best-drinking-friends-release-no-3-2018-2024,"After a little air contact, the flavour profile develops. Vanilla and honey emerge, followed by a lovely cereal sweetness that is typical of Irish whiskies. Pear and almond join in, creating an almost dessert-like composition. The freshness remains, but it is no longer distracting, but invigorating.","What was still a little hesitant on the nose unfolds into a true feast of sweetness on the palate. The whisky is almost sticky sweet - but in a very pleasant way. The vanilla dominates at first, accompanied by fresh apple and a creamy texture that really fills the mouth. The marzipan note that develops is particularly impressive. It's like biting into a fresh marzipan roll - sweet, nutty and incredibly delicious. The blossom honey is omnipresent and gives the whisky an almost meditative quality. There is also a slight maltiness that gives the whole thing structure and prevents it from becoming too monotonous.",The finish is medium-long and warming. The oak spice now comes into its own without becoming too dominant. There is a lovely balance of vanilla and light spice that stays with you long after the last sip,"A whisky that instantly wins you over with its sweet, almost sticky charm – it feels like a cozy chat with old friends. The marzipan and honey notes bring a smile to your face, even if the balance wobbles a bit at times. For anyone looking for an uncomplicated Irish whiskey, this is a genuine pleasure to drink with plenty of character.",True,True,True,True,,new_product,hold_new_product
