source_name,source_id,source_slug,product_name,distillery_name,bottler_name,brand_name,country,region,age,abv,product_type,source_url,triage_status,approval_status,import_recommendation
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,53.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,16,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,6,55.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,58.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,16,46.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,59.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,23,44.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,46.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,9,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,9,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,9,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,51.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,53.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,11,57.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,53.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,44.7,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,52.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,44.5,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,62.5,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,58.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,58.4,,,independent_bottler_or_special_release,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,45.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,54.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,59.9,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,7,46.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,57.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,46.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,7,58.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,56.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,54.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,53.9,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,56.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,62.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,41.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,41.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,41.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,59.9,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,60.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,58.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,46.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,9,57.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,11,54.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,45.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,57.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,42.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,57.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,56.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,57.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,43.5,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,11,54.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,57.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,45.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,11,53.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,14,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,0.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,14,61.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,58.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,53.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,55.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,13,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,6,62.95,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,26,50.5,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,60.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,55.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,6,52.9,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.5,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,53.9,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,58.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,16,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,8,47.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,21,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,20,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,18,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,4,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,13,57.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,58.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,51.7,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,30,45.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,58.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,14,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,45.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,45.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,55.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,45.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,14,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,11,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,7,46.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,45.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.8,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,56.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,44.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,49.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,13,56.2,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,46.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,50.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,57.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,5,47.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,60.6,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,16,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.1,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,10,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,46.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,6,61.3,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,40.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,51.4,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,3,48.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,15,44.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,0,43.0,,,likely_new_product,pending_review,create_new_staging_record
Whisky Edition,,,,,,,,,12,46.3,,,likely_new_product,pending_review,create_new_staging_record
