book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
_OceanofPDF.com_Whisky_Advocate_-_September_,El Llano,distillery,0.4,,,,,,144,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_September_,Teremana Distillery,distillery,0.4,,,,,,150,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_September_,"Distillery.
Entertainer",distillery,0.4,,,,,,153,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Whisky Advocate
Photos",expression,0.4,,,,,,8,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Bars,expression,0.4,,,,,,15,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Prohibition. Distillery,distillery,0.4,,,,,,17,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Aquifer,distillery,0.4,,,,,,17,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Wenzel Whiskey,expression,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Old 
Forester",expression,0.4,,,,,,24,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Fashioned,expression,0.4,,,,,,26,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The French,expression,0.4,,,,wine,,28,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Sours,expression,0.4,,,,,,35,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Glesta. 
What",expression,0.4,,,,,,36,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Bourbon Co,expression,0.4,,,,bourbon,,39,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Family Distillery,distillery,0.4,17,67.5,,,,40,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Copeland Distillery,distillery,0.4,,,,,,43,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Casino. As,expression,0.4,,,,,,44,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Uncharted Whisky Co,bottler,0.4,,,,,independent,45,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Wrapping Up,expression,0.4,,,,,,46,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Komoro Japanese,expression,0.4,,,,,,46,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Is Born,expression,0.4,,,,,,49,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whiskey Com,expression,0.4,,,,,,49,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Whiskey 
Commission",expression,0.4,,,,,,49,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Origin,expression,0.4,,,,,,59,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Old 
Potrero",expression,0.4,,100,,,,64,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Street Distillery,distillery,0.4,,,,,,64,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Lot No,expression,0.4,,45,,,,64,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Steve Mc,distillery,0.4,,,,,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Distillery 
Row",distillery,0.4,,62.5,,,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Finished,expression,0.4,,43,islands,,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Huber,expression,0.4,,35,,bourbon,,67,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Quint,expression,0.4,,46,,,,68,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Parallel Distillery,distillery,0.4,,46,,,,69,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Distillery Series,distillery,0.4,,,,bourbon,,69,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cask 
Strength",expression,0.4,,58.9,,,,70,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Old 
Scout",expression,0.4,,,,bourbon,,70,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Notch,expression,0.4,8,48,,,,70,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Jaywalk Distillery,distillery,0.4,,50,,,,71,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Tenmile Distillery,distillery,0.4,3,46,,,,71,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cigar 
Malt",distillery,0.4,,,,,,84,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Finish
It",expression,0.4,,,,sherry,,84,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Elk,expression,0.4,,,,,,85,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Trader,expression,0.4,,,,,,91,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Liquor Co,expression,0.4,,40,,,,97,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Choice
The",expression,0.4,,,,,,99,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Advocate Selections,expression,0.4,,,,,,101,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Impact. 
He",expression,0.4,,,,,,101,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Buying Guide,expression,0.4,,,,,,101,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Dr. Bill,expression,0.4,,46,,,,102,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Gillian Macdonald,expression,0.4,,,,oak,,102,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Single Distillery 
Edition",distillery,0.4,,40,,,,103,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Batch No,expression,0.4,,52,,,,105,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Do It Again,expression,0.4,,,,,,105,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Double Distillery,distillery,0.4,,,,,,106,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Light Whiskey,distillery,0.4,17,67.5,,,,107,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Aged Single Malt,expression,0.4,,57.4,,wine,,108,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,This Aussie,expression,0.4,,57.4,,wine,,108,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Congratulations 
Mr",expression,0.4,,,,,,110,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,In Praise,expression,0.4,,,,,,1,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Aged Scotch,expression,0.4,,,,,,7,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Notes,expression,0.4,,,,,,8,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Whisky Advocate
Photos",expression,0.4,,,,,,8,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"An Old 
Fashioned",expression,0.4,,,,,,15,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Whisky Has,expression,0.4,,,,,,16,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Permission Whiskey,distillery,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Forester,expression,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Chai 
Me",expression,0.4,,,,bourbon,,24,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whiskey Sour,expression,0.4,,,,,,30,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Smash,expression,0.4,,,,,,30,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Silly 
Scotch",expression,0.4,,,,,,37,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Pennco Distillery,distillery,0.4,,,,,,38,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Auctioneer,expression,0.4,,,,,,43,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Swagger,expression,0.4,12,50,,bourbon,,61,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Dr. Jim,expression,0.4,,,,,,64,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Dr. Calum,expression,0.4,21,,,,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Dr. Kirstie,expression,0.4,,,,bourbon,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Year Old,expression,0.4,15,46,,wine,,65,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Exploration,expression,0.4,,,,port,,68,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Oloroso Cask,expression,0.4,29,,,,,69,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,September. The,expression,0.4,,,,,,69,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Mark Distillery,distillery,0.4,,,,,,70,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Single Bar,expression,0.4,,42.4,,,,71,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Scotch Whisky 
Association",expression,0.4,,,,,,76,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Enjoying Blended Scotch,expression,0.4,,,,,,76,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Solid,expression,0.4,,46,,,,76,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Sassenach,expression,0.4,,,,,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cask 
Magma",expression,0.4,21,,,oak,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Up
While",expression,0.4,,,,,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Una Distillery,distillery,0.4,,,,,,79,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Single 
Malts",bottler,0.4,,,,,independent,80,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Select Cask,expression,0.4,,48,,sherry,,81,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Whisky Advo,expression,0.4,,,,,,81,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,New World,expression,0.4,,,,,,81,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Old 
Potrero",expression,0.4,,,,,,83,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Impact. 
He",expression,0.4,,,,,,85,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Lowlands. This,expression,0.4,00,,,,,86,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Beam Distillery,distillery,0.4,,,,,,86,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Whiskey 
Bottled",expression,0.4,,50,,,,88,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Chocolate Malt,expression,0.4,,50,,,,88,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Squibb Distillery,distillery,0.4,,51.4,,bourbon,,88,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Selection No,expression,0.4,,55.7,,,,88,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,This Pennsylvania,expression,0.4,4,46,,sherry,,89,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Finished,expression,0.4,,48.5,,oak,,89,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Cask Finish Cask,expression,0.4,,54,,port,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Cask 
Edition",expression,0.4,,43,,sherry,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Distillery Revolutionary 
Whisky",distillery,0.4,,,,,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Batch No.,expression,0.4,,44.6,,wine,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Rye Whiskey,expression,0.4,,46,,,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Single Grain,expression,0.4,,45,,,,90,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,Old Fashioneds,expression,0.4,,,,,,97,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,The Secret,expression,0.4,,,,,,99,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Spring_202,"Single Cask 
Extra",expression,0.4,,40,,,,101,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Whisky Advocate
Photos",expression,0.4,,,,,,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Mezcals
The",expression,0.4,,,,,,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Buying Guide,expression,0.4,,,,,,15,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whiskey Bar,expression,0.4,,,,,,20,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Denver Distillery,distillery,0.4,,,,,,21,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whiskey Society,distillery,0.4,,,,,society,23,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Kurgan,expression,0.4,,,,,,27,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,What Else Is,expression,0.4,,,,,,28,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"States
While",expression,0.4,,,,,,28,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Fashioned,expression,0.4,,,,,,30,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Minnesota
This",expression,0.4,,,,,,34,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Forester,expression,0.4,,30,,,,37,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Single Malts,expression,0.4,,,,,,39,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Auctioneer,expression,0.4,32,,islay,,,39,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Scotch Whisky Auctions,expression,0.4,47,,,sherry,,39,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Fred,distillery,0.4,,,,,,41,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Noe Distillery,distillery,0.4,,,,,,41,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Weller Distillery,distillery,0.4,,,,,,42,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Fitzgerald Distillery,distillery,0.4,,,,,,42,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,French Cask,expression,0.4,8,,,,,47,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Finished,expression,0.4,,47,,,,53,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Single Grain,expression,0.4,,43,,bourbon,,55,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Causeway Distillery,distillery,0.4,,,,,,55,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Ardara Distillery,distillery,0.4,,,,,,55,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Giant,expression,0.4,,,,,,61,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,This November,distillery,0.4,,,,,,63,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Whisky Tour
The",expression,0.4,,,highland,,,69,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Quarter Cask,distillery,0.4,,,,quarter,,76,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Manor,expression,0.4,,,,,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Retreat,expression,0.4,50,,,,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Strengths. Cask,expression,0.4,,,,,,81,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Home,expression,0.4,,,,,,81,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Amarone Cask,expression,0.4,10,47.3,,,,84,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Advocate Selections,expression,0.4,,,,,,85,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Impact. 
He",expression,0.4,,,,,,85,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Finish,expression,0.4,10,46.3,,wine,,88,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Matured,expression,0.4,,60,,oak,,89,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Experimental Distillery,distillery,0.4,,55,,,,91,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Strength",expression,0.4,,55,,,,92,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Vernon Distillery,distillery,0.4,,,,,,92,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Rare Perfection,expression,0.4,15,85,,,,92,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Sherry 
Single Cask",expression,0.4,15,56.1,,sherry,,92,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Moscatel Cask,expression,0.4,10,48.5,,,,93,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Silent Distillery,distillery,0.4,,,,,,94,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Bourbon Cask,expression,0.4,,50,,bourbon,,94,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,El Tesoro,expression,0.4,,,,,,101,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Norlan Whisky,expression,0.4,,,,,,108,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,El Tropico,expression,0.4,,,,,,110,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Fino Ex,expression,0.4,,,,sherry,,116,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Agaves 
Distillery",distillery,0.4,,,,,,117,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Advocates,expression,0.4,,,,bourbon,,120,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Wide Whisky World,expression,0.4,,,,,,11,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Single Malts,expression,0.4,,,,,,11,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Notes,expression,0.4,,,,,,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Whisky Advocate
Photos",expression,0.4,,,,,,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Fashioned,expression,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Wives,expression,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Harbor Distillery,distillery,0.4,,,,,,19,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Forester,expression,0.4,,,,,,22,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Falls,expression,0.4,,,,,,22,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Old 
Fitzgerald Distillery",distillery,0.4,,,,,,29,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Scotch 
Whisky Association",expression,0.4,,,,,,34,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Experimental Distillery,distillery,0.4,,,,,,44,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Oldest,distillery,0.4,,,,,,46,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Farm,distillery,0.4,,,,bourbon,,54,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Wayward Distillery,distillery,0.4,,,,,,62,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Arbutus Distillery,distillery,0.4,,,,bourbon,,62,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Whisky Advocate 
Top",distillery,0.4,,34,,,,68,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whiskey Acres,distillery,0.4,,,,,,68,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Byars. He,distillery,0.4,,,,,,72,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"At 
The New",expression,0.4,,,,,,73,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Waiheke Whisky,expression,0.4,,,,,,74,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Choice
The",expression,0.4,,,,,,77,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Skellig. On,expression,0.4,,,,,,78,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Finished,expression,0.4,,50,,,,78,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Buying Guide,expression,0.4,,,,,,79,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Impact. 
He",expression,0.4,,,,,,79,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Whisky Souls,bottler,0.4,,,,,independent,80,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Bourbon Cask",expression,0.4,,43,,bourbon,,80,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Original,expression,0.4,,40,,,,80,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Old Elk,expression,0.4,,44,,,,82,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Cask 
Strength",expression,0.4,8,62,,,,83,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,This Pennsylvania,distillery,0.4,,50,,,,83,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"Blend 
No",expression,0.4,,60,,,,83,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,The Prisoner,expression,0.4,,,,wine,,84,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,Cask Finish,expression,0.4,,46,,wine,,84,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Summer_202,"El 
Silencio",expression,0.4,,43,,,,99,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Whisky Club
The",bottler,0.4,,,,,society,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Whisky Advocate
Photos",bottler,0.4,,,,,society,12,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Single Malt Founders,expression,0.4,,,,,,23,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Beam. The,expression,0.4,,,,,,23,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Resorts 
World",expression,0.4,,,,,,23,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Tchoupitoulas 
St",distillery,0.4,,,,,,29,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Frenchmen St,expression,0.4,,,,,,29,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,The Next Whisky,expression,0.4,,,,,,37,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Single Estate,expression,0.4,,40,,,,45,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Neisson 
Distillery",distillery,0.4,90,45,,,,53,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Whisky 
Auctioneer",expression,0.4,,,,hogshead,,55,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Scotch Whisky Auctions,expression,0.4,,,,,,55,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,The Perils,expression,0.4,,,,,,57,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Shibui Whisky,expression,0.4,,,,,,58,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Limavady 
Distillery",distillery,0.4,,,,,,70,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Quaich. An,expression,0.4,,,,,,72,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Buying Guide,expression,0.4,,,,,,72,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,"Yorkshire 
Distillery",distillery,0.4,,,,,,78,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Dr. Jim,distillery,0.4,,,,,,78,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Scotch Whisky Associ,expression,0.4,,,,,,79,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Ad Gefrin,expression,0.4,,,,,,80,AMBIGUOUS
_OceanofPDF.com_Whisky_Advocate_-_Whisky_of_,Wiltshire Whisky,expression,0.4,,,,,,80,AMBIGUOUS
