raw_name,age_raw,age,vintage,no_age_statement,abv,historical_menu_price,is_cask_strength,general_note,page_number,source_file,source_type,source_confidence,raw_line,best_match,match_score,review_reason,db_age,db_abv,record_id,typo_candidate,suggested_correction,norm_candidate,match1_id,match1_name,match1_ts_ratio,match1_w_ratio,match1_conflicts,match2_id,match2_name,match2_ts_ratio,match2_w_ratio,match2_conflicts,match3_id,match3_name,match3_ts_ratio,match3_w_ratio,match3_conflicts,match4_id,match4_name,match4_ts_ratio,match4_w_ratio,match4_conflicts,match5_id,match5_name,match5_ts_ratio,match5_w_ratio,match5_conflicts,best_match_id,best_match_name,ts_ratio,w_ratio,conflicts,match_status
Dallas Dhu last cask,1983,,1983.0,False,48,50,False,A bottle filled from the last cask ever filled at the Dallas Dhu distillery in Forres. Closed in 1983 and reopened in 1988 but only as a historic building. A very special malt from a dearly departed distillery.’ MK,5,The_Malt_List.pdf,historical_bar_menu,medium,Dallas Dhu last cask,Kavalan Solist Rum Cask,65,No close match found,,,,,,dallas dhu last cask,W000002,laphroaig the cask legacy,53.333333333333336,85.5,,W000007,macallan 12yo double cask,48.888888888888886,85.5,,W000010,balvenie 14y caribbean cask,38.297872340425535,85.5,,W000022,tamnavulin white wine cask,43.47826086956522,85.5,,W000023,tamnavulin double cask,47.61904761904762,85.5,,W000002,laphroaig the cask legacy,53.333333333333336,85.5,,MANUAL_REVIEW
Dalwhinnie,15yo,15.0,,False,43,6,False,Dalwhinnie Distillers Ed. 1996 43% 7. Dufftown 1998 43% 8. Dunaverty (Campbelltown) 5yo 43% 25. Dunaverty (Campbelltown) 8yo 43% 35. Drumguish 40% 8. Edradour (Pitlochry) 10yo 40% 6. ‘The smallest distillery in Scotland located in Pitlochry currently independently owned. Spicy and fruity on the palate.’ MK,5,The_Malt_List.pdf,historical_bar_menu,medium,Dalwhinnie,Dalwhinnie 15yo,80,No close match found,,,,,,dalwhinnie,W000297,dalwhinnie distillers edition,100.0,90.0,,W000766,dalwhinnie 15yo,100.0,90.0,,W000788,game of thrones house stark dalwhinnie winter’s frost,100.0,60.0,,W001814,jack daniel's gentleman jack,30.303030303030297,57.0,,W000235,arran malt madeira wine cask,36.8421052631579,57.0,,W000297,dalwhinnie distillers edition,100.0,90.0,,HIGH_CONFIDENCE
Edradour (Pitlochry),10yo/1998,10.0,1998.0,False,46,9,False,,5,The_Malt_List.pdf,historical_bar_menu,medium,Edradour (Pitlochry),Brauerei Locher,61,No close match found,,,,,,edradour pitlochry,W000633,edradour 10yo,76.19047619047619,85.5,,W001014,edradour ballechin 10yo,61.53846153846154,85.5,,W001587,rich and rare,51.61290322580645,46.03846153846154,,,,,,,,,,,,W000633,edradour 10yo,76.19047619047619,85.5,,MANUAL_REVIEW
Faculty of Advocates,8yo,8.0,,False,40,7,False,,5,The_Malt_List.pdf,historical_bar_menu,medium,Faculty of Advocates,Gutshof Andres,53,No close match found,,,,,,faculty of advocates,W000240,compass box the story of the spaniard,41.509433962264154,85.5,,W000292,spirit of hven sankt claus,39.130434782608695,85.5,,W000323,glenfiddich 19yo age of discovery (madeira cask),30.303030303030297,85.5,,W000497,glenfiddich 19yo age of discovery (bourbon cask),33.33333333333333,85.5,,W000498,glenfiddich cask of dreams,43.47826086956522,85.5,,W000240,compass box the story of the spaniard,41.509433962264154,85.5,,MANUAL_REVIEW
Finlaggan,no statement,,,True,40,8,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Finlaggan,Finlaggan Old Reserve,60,No close match found,,,,,,finlaggan,W001221,finlaggan old reserve,100.0,90.0,,W001309,kilbeggan 8yo single grain (greenore),31.818181818181813,60.00000000000001,,W001192,lagavulin 11yo offerman edition,35.0,60.00000000000001,,W001100,lagavulin 16yo,43.47826086956522,57.0,,W001105,lagavulin 12yo cask strength,27.02702702702703,57.0,,W001221,finlaggan old reserve,100.0,90.0,,HIGH_CONFIDENCE
Glen Albyn,21yo,21.0,,False,40,40,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Albyn,Glen Els,67,No close match found,,,,,,glen albyn,W000014,glen scotia 10y,57.142857142857146,85.5,,W000017,glen grant 10yo,57.142857142857146,85.5,,W000365,glen scotia double cask,57.142857142857146,85.5,,W000450,glen grant 25yo,57.142857142857146,85.5,,W000467,glen grant five decades,57.142857142857146,85.5,,W000014,glen scotia 10y,57.142857142857146,85.5,,MANUAL_REVIEW
Glen Avon,8yo,8.0,,False,40,7,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Avon,Glen Els,59,No close match found,,,,,,glen avon,W000014,glen scotia 10y,61.53846153846154,85.5,,W000017,glen grant 10yo,61.53846153846154,85.5,,W000365,glen scotia double cask,61.53846153846154,85.5,,W000450,glen grant 25yo,61.53846153846154,85.5,,W000467,glen grant five decades,61.53846153846154,85.5,,W000014,glen scotia 10y,61.53846153846154,85.5,,MANUAL_REVIEW
Glenallachie,1989,,1989.0,False,62.5,8,True,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenallachie,Glen Kella,64,No close match found,,,,,,glenallachie,W000436,craigellachie 23yo,60.0,73.28571428571429,,W000535,craigellachie 17yo,60.0,73.28571428571429,,W000602,craigellachie 14yo,60.0,73.28571428571429,,W000800,craigellachie 13yo,60.0,73.28571428571429,,W000335,glentauchers 1991 18yo (gordon & macphail),36.0,65.45454545454547,,W000436,craigellachie 23yo,60.0,73.28571428571429,,REJECTED_LOW_SCORE
Glenburgie,15yo,15.0,,False,46,10,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenburgie,Glenmorangie 18yo,59,No close match found,,,,,,glenburgie,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,W000642,glen breton 21yo,30.769230769230774,70.00000000000001,,W000711,glen breton ice 17yo,40.0,70.00000000000001,,W000773,glen breton 15yo battle of the glen,30.0,70.00000000000001,,W000841,glen breton ice 12yo,40.0,70.00000000000001,,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,HIGH_CONFIDENCE
Glenburgie,17yo/1995,17.0,1995.0,False,43,8,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenburgie,Glenmorangie 18yo,59,No close match found,,,,,,glenburgie,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,W000642,glen breton 21yo,30.769230769230774,70.00000000000001,,W000711,glen breton ice 17yo,40.0,70.00000000000001,,W000773,glen breton 15yo battle of the glen,30.0,70.00000000000001,,W000841,glen breton ice 12yo,40.0,70.00000000000001,,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,HIGH_CONFIDENCE
Glenburgie,8yo,8.0,,False,40,12,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenburgie,Glenmorangie 18yo,59,No close match found,,,,,,glenburgie,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,W000642,glen breton 21yo,30.769230769230774,70.00000000000001,,W000711,glen breton ice 17yo,40.0,70.00000000000001,,W000773,glen breton 15yo battle of the glen,30.0,70.00000000000001,,W000841,glen breton ice 12yo,40.0,70.00000000000001,,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,HIGH_CONFIDENCE
Glencadam,1974,,1974.0,False,40,11,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glencadam,Glencadam 25yo,78,No close match found,,,,,,glencadam,W000242,glencadam 14yo oloroso sherry cask finish,100.0,60.0,,W000366,glencadam 12yo port wood finish,100.0,90.0,,W000418,glencadam 25yo,100.0,90.0,,W000641,glencadam origin 1825 (nas),100.0,90.0,,W000707,glencadam 21yo,100.0,90.0,,W000242,glencadam 14yo oloroso sherry cask finish,100.0,60.0,,HIGH_CONFIDENCE
Glencoe,8yo,8.0,,False,58,12,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glencoe,Glengoyne 12Y,60,No close match found,,,,,,glencoe,W000734,glenfiddich 26yo excellence,29.411764705882348,75.00000000000001,,W000418,glencadam 25yo,47.61904761904762,75.00000000000001,,W000641,glencadam origin 1825 (nas),37.5,75.00000000000001,,W000707,glencadam 21yo,47.61904761904762,75.00000000000001,,W000721,glencadam 30yo,47.61904761904762,75.00000000000001,,W000734,glenfiddich 26yo excellence,29.411764705882348,75.00000000000001,,REJECTED_LOW_SCORE
Glencraig,1975,,1975.0,False,40,15,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glencraig,Glendalough,60,No close match found,,,,,,glencraig,W000366,glencadam 12yo port wood finish,30.0,72.0,,W000418,glencadam 25yo,52.17391304347826,72.0,,W000641,glencadam origin 1825 (nas),47.05882352941177,72.0,,W000707,glencadam 21yo,52.17391304347826,72.0,,W000721,glencadam 30yo,52.17391304347826,72.0,,W000366,glencadam 12yo port wood finish,30.0,72.0,,REJECTED_LOW_SCORE
Glendronach (Huntly),8yo,8.0,,False,40,20,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glendronach (Huntly),GlenDronach Peated,72,No close match found,,,,,,glendronach huntly,W000055,glendronach cask strength (batch 1),75.86206896551724,85.5,,W000058,glendronach cask strength (batch 2),75.86206896551724,85.5,,W000067,glendronach vintage 20yo single cask (all vintages),75.86206896551724,85.5,,W000083,glendronach vintage 19yo single cask (all vintages),75.86206896551724,85.5,,W000109,glendronach cask strength (batch 4),75.86206896551724,85.5,,W000055,glendronach cask strength (batch 1),75.86206896551724,85.5,,MANUAL_REVIEW
Glen Deveron,10yo,10.0,,False,40,7,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Deveron,Glen Deveron 10yo (Macduff),65,No close match found,,,,,,glen deveron,W000669,glen deveron 10yo (macduff),100.0,90.0,,W000014,glen scotia 10y,50.0,85.5,,W000017,glen grant 10yo,51.851851851851855,85.5,,W000365,glen scotia double cask,50.0,85.5,,W000450,glen grant 25yo,51.851851851851855,85.5,,W000669,glen deveron 10yo (macduff),100.0,90.0,,HIGH_CONFIDENCE
Glendullan,12yo,12.0,,False,43,8,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glendullan,Glen Kella,70,No close match found,,,,,,glendullan,W000565,singleton of glendullan 15yo,100.0,90.0,,W000580,singleton of glendullan 18yo,100.0,90.0,,W000667,singleton of glendullan 12yo,100.0,90.0,,W000674,game of thrones house tully singleton glendullan select,100.0,60.0,,W000775,glendalough 13yo single malt,42.10526315789474,67.5,,W000565,singleton of glendullan 15yo,100.0,90.0,,HIGH_CONFIDENCE
Glen Elgin,1995,,1995.0,False,46,9,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Elgin,Glen Elgin 12yo,80,No close match found,,,,,,glen elgin,W000588,glen elgin 12yo,100.0,90.0,,W000014,glen scotia 10y,57.142857142857146,85.5,,W000017,glen grant 10yo,57.142857142857146,85.5,,W000365,glen scotia double cask,57.142857142857146,85.5,,W000450,glen grant 25yo,57.142857142857146,85.5,,W000588,glen elgin 12yo,100.0,90.0,,HIGH_CONFIDENCE
Glenesk,1982,,1982.0,False,40,15,False,Glenfarclas belongs to a private family owned company somewhat a rarity in the Speyside region these days. A complex malt that is crisp and dry with sweet sherry notes.’ MK,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenesk,Gölles,67,No close match found,,,,,,glenesk,W000850,glenkinchie 12yo,43.47826086956522,75.00000000000001,,W000014,glen scotia 10y,45.45454545454545,69.23076923076923,,W000365,glen scotia double cask,33.33333333333333,69.23076923076923,,W000490,glen scotia 15yo,43.47826086956522,69.23076923076923,,W000541,glen scotia victoriana,34.48275862068965,69.23076923076923,,W000850,glenkinchie 12yo,43.47826086956522,75.00000000000001,,REJECTED_LOW_SCORE
Glenfarclas,15yo,15.0,,False,46,7,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenfarclas,Glenfarclas 105,85,Fuzzy match threshold,,,WDB-00199,,,glenfarclas,W000029,glenfarclas 40yo,100.0,90.0,,W000194,glenfarclas 25yo,100.0,90.0,,W000197,glenfarclas 17yo,100.0,90.0,,W000199,glenfarclas 105,100.0,90.0,,W000244,glenfarclas 21yo,100.0,90.0,,W000029,glenfarclas 40yo,100.0,90.0,,HIGH_CONFIDENCE
Glenfarclas,21yo,21.0,,False,43,9,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenfarclas,Glenfarclas 105,85,Fuzzy match threshold,,,WDB-00199,,,glenfarclas,W000029,glenfarclas 40yo,100.0,90.0,,W000194,glenfarclas 25yo,100.0,90.0,,W000197,glenfarclas 17yo,100.0,90.0,,W000199,glenfarclas 105,100.0,90.0,,W000244,glenfarclas 21yo,100.0,90.0,,W000029,glenfarclas 40yo,100.0,90.0,,HIGH_CONFIDENCE
Glenfarclas 105,no statement,,,True,60,7,True,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glenfarclas 105,Glenfarclas 105,100,ABV mismatch or missing,,,WDB-00199,,,glenfarclas 105,W000199,glenfarclas 105,100.0,90.0,,W000261,glenfarclas 15yo,90.3225806451613,86.89655172413794,,W000354,glenfarclas 10yo,90.3225806451613,86.89655172413794,,W000029,glenfarclas 40yo,84.61538461538461,85.5,,W000194,glenfarclas 25yo,84.61538461538461,85.5,,W000199,glenfarclas 105,100.0,90.0,,HIGH_CONFIDENCE
Glen Forres,8yo,8.0,,False,40,6,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Forres,Glen Els,74,No close match found,,,,,,glen forres,W000014,glen scotia 10y,53.333333333333336,85.5,,W000017,glen grant 10yo,53.84615384615385,85.5,,W000365,glen scotia double cask,53.333333333333336,85.5,,W000450,glen grant 25yo,53.84615384615385,85.5,,W000467,glen grant five decades,53.333333333333336,85.5,,W000014,glen scotia 10y,53.333333333333336,85.5,,MANUAL_REVIEW
Glen Forsa,12yo,12.0,,False,43,7,False,,6,The_Malt_List.pdf,historical_bar_menu,medium,Glen Forsa,Glen Els,67,No close match found,,,,,,glen forsa,W000014,glen scotia 10y,57.142857142857146,85.5,,W000017,glen grant 10yo,64.0,85.5,,W000365,glen scotia double cask,57.142857142857146,85.5,,W000450,glen grant 25yo,64.0,85.5,,W000467,glen grant five decades,57.142857142857146,85.5,,W000014,glen scotia 10y,57.142857142857146,85.5,,MANUAL_REVIEW
Glenfiddich,18yo,18.0,,False,40,7,False,,7,The_Malt_List.pdf,historical_bar_menu,medium,Glenfiddich,Glenfiddich 30yo,81,Fuzzy match threshold,30.0,,WDB-00410,,,glenfiddich,W000013,glenfiddich 15yo solera,100.0,90.0,,W000172,glenfiddich snow phoenix,100.0,90.0,,W000254,glenfiddich 21yo gran reserva,100.0,90.0,,W000323,glenfiddich 19yo age of discovery (madeira cask),100.0,60.0,,W000367,glenfiddich malt master's edition,100.0,90.0,,W000013,glenfiddich 15yo solera,100.0,90.0,,HIGH_CONFIDENCE
Glenfiddich rich oak,no statement,,,True,40,7,False,Glenkinchie distillers ed. 1996 43% 7. Glenlivet 12yo 40% Glenlivet 15yo 40% 7. Glenlivet 18yo 43% 9. Glenlochy 1977 40% 25. Glenlossie 10yo 40% 6. Glenlossie 1974 43% 15.,7,The_Malt_List.pdf,historical_bar_menu,medium,Glenfiddich rich oak,Glenfiddich 14yo Rich Oak,89,Fuzzy match threshold,14.0,,WDB-00563,,,glenfiddich rich oak,W000563,glenfiddich 14yo rich oak,100.0,85.5,,W000003,glenlivet 15yo french oak,44.44444444444444,85.5,,W000013,glenfiddich 15yo solera,70.96774193548387,85.5,,W000019,auchentoshan american oak,44.44444444444444,85.5,,W000025,gladstone axe american oak,34.78260869565217,85.5,,W000563,glenfiddich 14yo rich oak,100.0,85.5,,HIGH_CONFIDENCE
Glen Mhor,1980,,1980.0,False,43,12,False,,8,The_Malt_List.pdf,historical_bar_menu,medium,Glen Mhor,Glen Moray 16yo,67,No close match found,,,,,,glen mhor,W000014,glen scotia 10y,61.53846153846154,85.5,,W000017,glen grant 10yo,61.53846153846154,85.5,,W000365,glen scotia double cask,61.53846153846154,85.5,,W000450,glen grant 25yo,61.53846153846154,85.5,,W000467,glen grant five decades,61.53846153846154,85.5,,W000014,glen scotia 10y,61.53846153846154,85.5,,MANUAL_REVIEW
Glen Mhor,25yo,25.0,,False,40,38,False,Glenmorangie  Quinta Ruban 12yo 46% 6. Glenmorangie 18yo 43% 12. Glenmorangie Astar 57.1% 10. Glenmorangie Lasanta 12yo 46% 6. Glen Moray no statement 40% Glen Moray 10yo 40% Glen Moray 12yo 40% Glen Moray 15yo 40% 11. Glen Ord 5yo 40% 17. Glen Ord 12yo 43% 8. Glen Ord 1998/10yo 57.9% 7. Glenrothes 8yo 40% Glenrothes Select Reserve no statement 43% 6. Glen Scotia (Campbeltown) 12yo 40% Glen Spey (CS) 1981/15yo 62.2% 15. Glen Spey 1985 43% 11. Glentauchers 1979 40% 10. Glentauchers 1991 43% 9. Glentrommie 12yo 40% 8.,8,The_Malt_List.pdf,historical_bar_menu,medium,Glen Mhor,Glen Moray 16yo,67,No close match found,,,,,,glen mhor,W000014,glen scotia 10y,61.53846153846154,85.5,,W000017,glen grant 10yo,61.53846153846154,85.5,,W000365,glen scotia double cask,61.53846153846154,85.5,,W000450,glen grant 25yo,61.53846153846154,85.5,,W000467,glen grant five decades,61.53846153846154,85.5,,W000014,glen scotia 10y,61.53846153846154,85.5,,MANUAL_REVIEW
Glentrommie,17yo,17.0,,False,40,9,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Glentrommie,Glenrothes 25yo,54,No close match found,,,,,,glentrommie,W000136,glenrothes 25yo,53.84615384615385,63.52941176470588,,W000174,glenrothes minister's reserve,45.0,63.52941176470588,,W000221,glenrothes whisky maker's cut,40.0,63.52941176470588,,W000263,glenrothes 18yo,53.84615384615385,63.52941176470588,,W000385,glenrothes robur reserve,40.0,63.52941176470588,,W000136,glenrothes 25yo,53.84615384615385,63.52941176470588,,REJECTED_LOW_SCORE
Glenturret,1992/15yo,15.0,1992.0,False,43,9,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Glenturret,Glenturret 10yo,80,No close match found,,,,,,glenturret,W000877,glenturret 10yo,100.0,90.0,,W000642,glen breton 21yo,30.769230769230774,66.31578947368422,,W000711,glen breton ice 17yo,33.33333333333333,66.31578947368422,,W000773,glen breton 15yo battle of the glen,30.0,66.31578947368422,,W000841,glen breton ice 12yo,33.33333333333333,66.31578947368422,,W000877,glenturret 10yo,100.0,90.0,,HIGH_CONFIDENCE
Hakushu (Japan),12yo,12.0,,False,43.5,8,False,Hazelburn (Campbeltown) 8yo 46% 6. Highland Park (Orkney) 12yo 40% ‘Scotland’s most northerly distillery in Orkney. The 12 yo is a great introduction to malt whisky with a smooth and smoky sweetness to it.’ MK,9,The_Malt_List.pdf,historical_bar_menu,medium,Hakushu (Japan),Hakushu NAS,75,No close match found,,,,,,hakushu japan,W000098,hakushu sherry cask,70.0,85.5,,W000483,hakushu 18yo,73.6842105263158,85.5,,W000730,hakushu 10yo,73.6842105263158,85.5,,W000731,hakushu 12yo,73.6842105263158,85.5,,W000814,hakushu distiller's reserve,70.0,85.5,,W000098,hakushu sherry cask,70.0,85.5,,MANUAL_REVIEW
Highland Park,18yo,18.0,,False,43,9,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Highland Park,Highland Park 25yo,84,Fuzzy match threshold,25.0,,WDB-00032,,,highland park,W000032,highland park 25yo,100.0,90.0,,W000033,highland park 40yo,100.0,90.0,,W000039,highland park 30yo,100.0,90.0,,W000054,highland park 16yo odin,100.0,90.0,,W000061,highland park 18yo,100.0,90.0,,W000032,highland park 25yo,100.0,90.0,,HIGH_CONFIDENCE
Highland Park,1991/17yo,17.0,1991.0,False,46,14,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Highland Park,Highland Park 25yo,84,Fuzzy match threshold,25.0,,WDB-00032,,,highland park,W000032,highland park 25yo,100.0,90.0,,W000033,highland park 40yo,100.0,90.0,,W000039,highland park 30yo,100.0,90.0,,W000054,highland park 16yo odin,100.0,90.0,,W000061,highland park 18yo,100.0,90.0,,W000032,highland park 25yo,100.0,90.0,,HIGH_CONFIDENCE
Hillside,1971/25yo,25.0,1971.0,False,60.1,60,True,The most expensive dram currently served in the Canny Man’s. The distillery located near Montrose was closed permenantly in 1985 making bottles of Hillside extremely rare.’ MK,9,The_Malt_List.pdf,historical_bar_menu,medium,Hillside,Willie's,62,No close match found,,,,,,hillside,W001646,heaven hill select stock barrel,30.769230769230774,67.5,,W000353,bushmills black bush,35.71428571428571,61.07142857142858,,W000896,benriach heart of speyside,29.411764705882348,60.00000000000001,,W000681,speyside 10yo,38.095238095238095,57.0,,W000894,speyside 12yo,38.095238095238095,57.0,,W001646,heaven hill select stock barrel,30.769230769230774,67.5,,REJECTED_LOW_SCORE
Imperial,1979,,1979.0,False,40,15,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Imperial,Amrut Herald,50,No close match found,,,,,,imperial,W000499,mackmyra special 04,44.44444444444444,61.07142857142858,,W000521,mackmyra special 03,44.44444444444444,61.07142857142858,,W000542,mackmyra special 09,44.44444444444444,61.07142857142858,,W000577,mackmyra special 05,44.44444444444444,61.07142857142858,,W000585,mackmyra special 08,44.44444444444444,61.07142857142858,,W000499,mackmyra special 04,44.44444444444444,61.07142857142858,,REJECTED_LOW_SCORE
Inchgower,1993,,1993.0,False,43,7,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Inchgower,Inchgower 14yo (F&F),67,No close match found,,,,,,inchgower,W000789,inchgower 14yo (f&f),100.0,90.0,,W001480,gooderham & worts four grain,22.85714285714286,60.00000000000001,,W000013,glenfiddich 15yo solera,37.5,57.0,,W000850,glenkinchie 12yo,40.0,57.0,,W001391,michter's barrel strength rye,26.315789473684205,56.25,,W000789,inchgower 14yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Invergordon,10yo,10.0,,False,40,8,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Invergordon,Golden Distillery,50,No close match found,,,,,,invergordon,W000335,glentauchers 1991 18yo (gordon & macphail),36.734693877551024,62.18181818181819,,W000655,glenburgie 10yo (gordon & macphail),38.095238095238095,62.18181818181819,,W001815,smooth ambler old scout yearling bourbon,27.450980392156865,57.27272727272727,,W000228,mortlach 15yo (gordon & macphail),30.0,54.4090909090909,,W000700,mackmyra vinterdrom,40.0,54.0,,W000335,glentauchers 1991 18yo (gordon & macphail),36.734693877551024,62.18181818181819,,REJECTED_LOW_SCORE
Inverleven,1991,,1991.0,False,40,8,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Inverleven,Glenlivet Cipher,54,No close match found,,,,,,inverleven,W001041,"elements of islay ""peat""",31.25,56.25,,W000097,glenmorangie signet,27.58620689655173,54.0,,W000677,penderyn legend,32.0,54.0,,W000971,spirit of hven seven stars no. 5 alioth,29.16666666666667,54.0,,W001048,spirit of hven seven stars no. 2 merak,29.787234042553195,54.0,,W001041,"elements of islay ""peat""",31.25,56.25,,REJECTED_LOW_SCORE
Jura,16yo,16.0,,False,40,7,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Jura,Jura 21yo,62,No close match found,,,,,,jura,W000222,jura brooklyn,100.0,90.0,,W000324,jura 16yo diurach's own,100.0,60.0,,W000349,jura 21yo,100.0,90.0,,W000361,jura 12yo elixir,100.0,60.0,,W000375,jura 21yo 200th anniversary,100.0,60.0,,W000222,jura brooklyn,100.0,90.0,,HIGH_CONFIDENCE
Jura Superstition,no statement,,,True,43,6,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Jura Superstition,Jura Superstition,100,ABV mismatch or missing,,,WDB-01074,,,jura superstition,W001074,jura superstition,100.0,90.0,,W000222,jura brooklyn,53.333333333333336,85.5,,W000324,jura 16yo diurach's own,45.0,85.5,,W000361,jura 12yo elixir,48.484848484848484,85.5,,W000375,jura 21yo 200th anniversary,38.095238095238095,85.5,,W001074,jura superstition,100.0,90.0,,HIGH_CONFIDENCE
Jonnie Walker,15yo,15.0,,False,43,8,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Jonnie Walker,Johnnie Walker Red Label,70,No close match found,,,,True,Johnnie Walker,johnnie walker,W001254,johnnie walker 15yo green label,100.0,90.0,,W001258,johnnie walker blue label,100.0,90.0,,W001262,johnnie walker explorer’s club the gold route,100.0,90.0,,W001276,johnnie walker platinum label,100.0,90.0,,W001281,johnnie walker 10yo rye cask finish,100.0,90.0,,W001254,johnnie walker 15yo green label,100.0,90.0,,HIGH_CONFIDENCE
Knockando,12yo,12.0,,False,43,6,False,,9,The_Malt_List.pdf,historical_bar_menu,medium,Knockando,Knockando 12yo (All Vintages),50,No close match found,,,,,,knockando,W000891,knockando 12yo (all vintages),100.0,90.0,,W000095,ancnoc 1975,40.0,57.0,,W000142,ancnoc 22yo,40.0,57.0,,W000266,ancnoc 2000,40.0,57.0,,W000505,ancnoc 18yo,40.0,57.0,,W000891,knockando 12yo (all vintages),100.0,90.0,,HIGH_CONFIDENCE
Kilochman,no statement,,,True,43,7,False,Laphroig Quarter Cask 48% Laphroig 3 wood 48% 6. Ledaig (Isle of Mull) 10yo 40% Ledaig 1990 40% 8. Ledaig 1993/17yo 43% 8. Leinburn 12yo 43% 6. Linkwood 15yo 43% 8. Linkwood 18yo 46% 15. Littlemill 8yo 40% 20. Lochindaal 10yo 43% 7. Loch Ness no statement 40% 8. Lochside 1981 40% 20. Lochside 1991 43% 8. Longmorn 12yo 43% 8. Longmorn Glenlivet 10yo 40% 15. Longmorn Glenlivet 12yo 45% 35. Longrow (Campeltown) 1993/10yo 46% 10. Macallan Fine Oak 10yo 40% 6.,10,The_Malt_List.pdf,historical_bar_menu,medium,Kilochman,Kilchoman Sanaig,64,No close match found,,,,True,Kilchoman,kilchoman,W000087,kilchoman port cask matured,100.0,90.0,,W000123,kilchoman px sherry finish,100.0,90.0,,W000137,kilchoman loch gorm,100.0,90.0,,W000264,kilchoman sherry single cask,100.0,90.0,,W000287,kilchoman madeira cask matured,100.0,90.0,,W000087,kilchoman port cask matured,100.0,90.0,,HIGH_CONFIDENCE
Macallan Amber,,,,False,40,6,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Macallan Amber,Macallan Amber,100,ABV mismatch or missing,,,WDB-00634,,,macallan amber,W000634,macallan amber,100.0,90.0,,W000007,macallan 12yo double cask,72.72727272727272,85.5,,W000026,"macallan 10yo full proof 57% 1980 (ob, giovinetti & figli)",72.72727272727272,85.5,,W000059,macallan cask strength,72.72727272727272,85.5,,W000100,macallan 10yo sherry oak cask strength,72.72727272727272,85.5,,W000634,macallan amber,100.0,90.0,,HIGH_CONFIDENCE
Macallan Gold,no statement,,,True,40,6,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Macallan Gold,Macallan Gold,100,ABV mismatch or missing,,,WDB-00863,,,macallan gold,W000863,macallan gold,100.0,90.0,,W000898,macallan gold double cask,100.0,90.0,,W000007,macallan 12yo double cask,76.19047619047619,85.5,,W001071,bowmore gold reef,47.05882352941177,85.5,,W001431,forty creek heart of gold,47.05882352941177,85.5,,W000863,macallan gold,100.0,90.0,,HIGH_CONFIDENCE
Macallan,10yo,10.0,,False,57,15,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Macallan,Macallan Ruby,76,No close match found,,,,,,macallan,W000007,macallan 12yo double cask,100.0,90.0,,W000026,"macallan 10yo full proof 57% 1980 (ob, giovinetti & figli)",100.0,60.0,,W000059,macallan cask strength,100.0,90.0,,W000100,macallan 10yo sherry oak cask strength,100.0,60.0,,W000105,macallan 18yo sherry oak,100.0,90.0,,W000007,macallan 12yo double cask,100.0,90.0,,HIGH_CONFIDENCE
